NumDots,UrlLength,NumDash,AtSymbol,IpAddress,HttpsHostname,PathLength,NumChars,Phishing
3,38,1,0,0,0,11,0,0
3,99,1,0,0,0,10,1,0
1,21,0,0,0,0,21,0,0
4,41,0,0,0,0,11,0,0
1,181,28,0,0,0,181,1,0
2,105,1,0,0,0,105,1,0
1,71,6,0,0,0,71,1,0
1,46,1,0,0,0,46,1,0
3,74,4,0,0,0,46,21,0
1,11,0,0,0,0,11,0,0
3,108,0,0,0,0,10,1,0
5,69,0,0,0,0,69,1,0
2,87,8,0,0,0,68,0,0
2,32,0,0,0,0,32,0,0
1,33,0,0,0,0,33,1,0
1,85,10,0,0,0,63,1,0
1,31,0,0,0,0,31,0,0
3,92,2,0,0,0,10,1,0
2,36,0,0,0,0,36,0,0
1,103,0,0,0,0,103,1,0
1,23,0,0,0,0,23,0,0
2,101,8,0,0,0,72,1,0
1,31,0,0,0,0,17,1,0
2,25,0,0,0,0,25,0,0
3,88,0,0,0,0,43,1,0
1,47,0,0,0,0,6,2,0
2,37,0,0,0,0,37,1,0
1,119,11,0,0,0,99,1,0
1,31,0,0,0,0,17,1,0
2,80,4,0,0,0,80,1,0
2,65,2,0,0,0,65,1,0
1,46,3,0,0,0,46,0,0
10,240,0,0,0,0,92,1,0
2,50,3,0,0,0,50,0,0
1,42,1,0,0,0,42,1,0
2,38,0,0,0,0,22,0,0
2,56,0,0,0,0,56,1,0
2,41,0,0,0,0,41,0,0
2,76,10,0,0,0,54,1,0
1,139,1,0,0,0,42,1,0
1,108,16,0,0,0,108,1,0
1,92,0,0,0,0,92,1,0
2,44,0,0,0,0,31,1,0
1,31,2,0,0,0,31,1,0
4,51,1,0,0,0,29,1,0
2,31,0,0,0,0,31,0,0
3,51,0,0,0,0,12,0,0
3,72,0,0,0,0,47,1,0
3,75,0,0,0,0,13,4,0
2,68,4,0,0,0,68,0,0
2,33,0,0,0,0,33,1,0
2,126,8,0,0,0,76,1,0
1,65,0,0,0,0,65,1,0
2,32,0,0,0,0,32,1,0
1,44,2,0,0,0,44,0,0
2,20,0,0,0,0,20,0,0
3,67,0,0,0,0,35,0,0
1,11,0,0,0,0,11,0,0
2,31,0,0,0,0,31,1,0
1,15,0,0,0,0,15,0,0
1,99,11,0,0,0,85,1,0
3,197,0,0,0,0,10,1,0
2,73,0,0,0,0,40,1,0
1,33,0,0,0,0,33,0,0
2,113,0,0,0,0,28,1,0
1,26,0,0,0,0,26,0,0
2,165,6,0,0,0,4,1,0
1,52,4,0,0,0,52,1,0
2,40,0,0,0,0,40,0,0
1,36,2,0,0,0,36,1,0
1,38,0,0,0,0,38,0,0
2,57,0,0,0,0,57,0,0
1,35,0,0,0,0,35,1,0
3,75,4,0,0,0,75,1,0
1,90,9,0,0,0,90,1,0
3,37,0,0,0,0,37,0,0
2,161,0,0,0,0,28,1,0
3,46,0,0,0,0,46,0,0
1,92,1,0,0,0,72,1,0
2,68,4,0,0,0,62,1,0
3,25,0,0,0,0,25,1,0
3,40,0,0,0,0,40,1,0
3,51,0,0,0,0,51,0,0
1,94,5,0,0,0,67,1,0
1,36,0,0,0,0,36,0,0
2,73,2,0,0,0,73,1,0
3,28,0,0,0,0,28,0,0
2,54,0,0,0,0,54,0,0
1,74,0,0,0,0,74,0,0
4,46,0,0,0,0,46,0,0
2,33,0,0,0,0,33,1,0
1,37,0,0,0,0,37,1,0
1,49,0,0,0,0,49,0,0
2,38,0,0,0,0,32,0,0
1,26,0,0,0,0,26,0,0
2,86,0,0,0,0,11,1,0
1,155,0,0,0,0,155,1,0
1,20,1,0,0,0,20,0,0
3,86,0,0,0,0,10,1,0
1,142,2,0,0,0,128,1,0
2,86,0,0,0,0,86,1,0
1,13,0,0,0,0,13,1,0
2,39,1,0,0,0,39,0,0
2,81,8,0,0,0,81,1,0
2,87,5,0,0,0,87,1,0
1,31,0,0,0,0,17,1,0
2,106,4,0,0,0,106,1,0
2,133,4,0,0,0,14,1,0
2,163,16,0,0,0,144,0,0
1,23,0,0,0,0,23,0,0
2,29,0,0,0,0,20,1,0
2,19,0,0,0,0,19,1,0
3,93,1,0,0,0,10,1,0
2,37,0,0,0,0,37,0,0
1,44,0,0,0,0,44,0,0
2,122,4,0,0,0,27,1,0
2,66,5,0,0,0,66,1,0
3,83,1,0,0,0,30,1,0
2,70,3,0,0,0,70,1,0
1,110,16,0,0,0,110,0,0
2,34,1,0,0,0,34,0,0
2,51,0,0,0,0,51,1,0
2,53,0,0,0,0,53,1,0
1,28,0,0,0,0,28,1,0
2,77,0,0,0,0,10,1,0
1,34,2,0,0,0,34,1,0
3,39,0,0,0,0,29,1,0
1,40,2,0,0,0,40,0,0
5,142,1,0,0,0,142,1,0
1,22,1,0,0,0,22,0,0
2,42,0,0,0,0,42,1,0
1,51,1,0,0,0,51,1,0
3,61,0,0,0,0,28,1,0
1,71,8,0,0,0,71,1,0
1,21,1,0,0,0,21,0,0
3,61,2,0,0,0,15,0,0
2,18,0,0,0,0,18,0,0
13,106,0,0,0,0,106,0,0
1,17,1,0,0,0,17,0,0
2,36,0,0,0,0,13,0,0
1,25,0,0,0,0,25,0,0
2,63,2,0,0,0,17,0,0
2,41,0,0,0,0,41,0,0
2,28,0,0,0,0,28,0,0
1,78,9,0,0,0,78,1,0
1,19,0,0,0,0,19,0,0
1,31,1,0,0,0,17,1,0
2,41,1,0,0,0,41,0,0
1,27,0,0,0,0,27,0,0
1,32,0,0,0,0,32,0,0
2,73,0,0,0,0,73,1,0
3,140,0,0,0,0,10,1,0
1,109,13,0,0,0,109,1,0
1,64,3,0,0,0,64,1,0
2,50,0,0,0,0,50,0,0
1,17,0,0,0,0,17,0,0
4,35,0,0,0,0,35,1,0
1,22,0,0,0,0,22,0,0
3,91,0,0,0,0,10,1,0
1,81,6,0,0,0,81,1,0
2,57,5,0,0,0,57,1,0
1,30,0,0,0,0,30,1,0
2,90,6,0,0,0,90,1,0
2,18,0,0,0,0,18,0,0
1,46,3,0,0,0,46,1,0
3,49,1,0,0,0,27,0,0
2,95,8,0,0,0,95,0,0
1,60,6,0,0,0,60,0,0
1,101,11,0,0,0,77,1,0
3,94,2,0,0,0,10,0,0
2,68,4,0,0,0,68,1,0
1,25,0,0,0,0,25,0,0
1,50,0,0,0,0,25,1,0
3,81,0,0,0,0,43,1,0
2,39,0,0,0,0,39,1,0
1,19,0,0,0,0,19,0,0
1,30,0,0,0,0,30,1,0
3,57,0,0,0,0,57,0,0
2,41,0,0,0,0,41,0,0
1,33,0,0,0,0,33,0,0
2,116,12,0,0,0,116,1,0
3,57,0,0,0,0,57,0,0
1,49,2,0,0,0,26,0,0
1,57,0,0,0,0,57,1,0
3,61,0,0,0,0,12,17,0
4,47,0,0,0,0,13,0,0
3,30,0,0,0,0,19,0,0
3,64,2,0,0,0,48,1,0
4,75,2,0,0,0,40,1,0
2,45,1,0,0,0,45,1,0
2,92,0,0,0,0,34,1,0
1,49,2,0,0,0,49,0,0
1,53,3,0,0,0,53,0,0
1,30,0,0,0,0,22,1,0
2,47,0,0,0,0,47,1,0
2,100,12,0,0,0,100,1,0
5,90,2,0,0,0,90,1,0
1,32,0,0,0,0,32,0,0
1,26,0,0,0,0,26,0,0
4,82,3,0,0,0,82,0,0
1,26,1,0,0,0,26,1,0
1,24,0,0,0,0,24,1,0
1,43,2,0,0,0,43,0,0
2,43,0,0,0,0,43,0,0
1,40,1,0,0,0,40,1,0
1,59,5,0,0,0,59,1,0
3,41,0,0,0,0,41,0,0
1,25,0,0,0,0,25,0,0
4,47,0,0,0,0,18,0,0
2,57,1,0,0,0,57,0,0
1,29,0,0,0,0,29,0,0
1,59,1,0,0,0,59,1,0
1,37,0,0,0,0,37,0,0
3,97,1,0,0,0,10,1,0
3,49,0,0,0,0,49,1,0
3,79,3,0,0,1,79,1,0
1,34,3,0,0,0,34,1,0
2,52,0,0,0,0,24,0,0
1,94,10,0,0,0,76,1,0
1,85,11,0,0,0,72,1,0
1,22,0,0,0,0,22,1,0
4,103,1,0,0,0,10,1,0
2,95,8,0,0,0,95,1,0
3,34,1,0,0,0,34,0,0
2,137,0,0,0,0,137,0,0
3,371,10,0,0,0,79,1,0
2,34,0,0,0,0,34,0,0
1,37,0,0,0,0,37,0,0
2,31,0,0,0,0,31,1,0
1,34,1,0,0,0,34,0,0
5,39,0,0,0,0,23,1,0
3,72,3,0,0,0,72,1,0
3,29,0,0,0,0,29,1,0
2,72,0,0,0,0,72,0,0
4,68,0,0,0,0,41,1,0
2,113,8,0,0,0,95,1,0
1,91,10,0,0,1,74,1,0
1,52,4,0,0,0,52,1,0
3,58,0,0,0,0,31,0,0
2,36,0,0,0,0,36,1,0
2,45,2,0,0,0,45,0,0
2,46,0,0,0,0,31,0,0
1,24,0,0,0,0,24,1,0
2,66,0,0,0,0,29,1,0
2,39,1,0,0,0,16,1,0
2,42,0,0,0,0,42,0,0
2,19,0,0,0,0,19,0,0
3,75,4,0,0,0,75,1,0
1,34,0,0,0,0,26,1,0
2,49,0,0,0,0,49,1,0
2,143,14,0,0,0,143,1,0
2,33,0,0,0,0,12,0,0
2,44,0,0,0,0,44,0,0
2,52,0,0,0,0,52,0,0
3,96,0,0,0,0,10,1,0
2,48,0,0,0,0,36,1,0
1,31,1,0,0,0,31,0,0
2,128,6,0,0,0,23,1,0
2,23,0,0,0,0,23,0,0
2,105,8,0,0,0,105,1,0
2,84,2,0,0,0,84,0,0
2,78,1,0,0,0,78,1,0
2,52,0,0,0,0,52,0,0
1,27,0,0,0,0,27,0,0
1,40,1,0,0,0,23,1,0
2,49,2,0,0,0,49,1,0
1,150,0,0,0,0,17,1,0
2,97,8,0,0,0,73,1,0
3,55,0,0,0,0,16,1,0
2,56,1,0,0,0,56,1,0
1,13,0,0,0,0,13,0,0
2,45,0,0,0,0,45,0,0
1,34,0,0,0,0,34,0,0
2,60,0,0,0,0,45,0,0
2,79,0,0,0,0,12,7,0
3,44,0,0,0,0,44,0,0
1,90,9,0,0,0,72,1,0
2,32,0,0,0,0,32,0,0
2,55,0,0,0,0,23,1,0
1,47,2,0,0,0,47,0,0
2,31,0,0,0,0,31,0,0
1,42,0,0,0,0,42,1,0
2,147,4,0,0,0,4,1,0
1,111,0,0,0,0,92,1,0
1,30,0,0,0,0,30,0,0
2,38,0,0,0,0,38,1,0
2,53,1,0,0,0,34,0,0
1,40,1,0,0,0,40,1,0
1,38,1,0,0,0,38,0,0
2,39,0,0,0,0,39,1,0
2,44,0,0,0,0,33,1,0
2,73,0,0,0,0,73,1,0
3,58,0,0,0,0,18,1,0
2,236,2,0,0,0,79,1,0
2,48,0,0,0,0,48,1,0
2,51,0,0,0,0,51,1,0
1,99,13,0,0,0,85,1,0
9,159,2,0,0,0,139,1,0
2,73,2,0,0,0,73,0,0
1,43,0,0,0,0,43,0,0
1,35,0,0,0,0,35,0,0
2,32,0,0,0,0,32,0,0
2,29,0,0,0,0,29,0,0
1,18,1,0,0,0,18,0,0
2,38,0,0,0,0,38,0,0
3,81,2,0,0,0,10,1,0
1,26,0,0,0,0,26,0,0
3,142,2,0,0,0,10,1,0
2,18,0,0,0,0,18,0,0
2,37,0,0,0,0,37,1,0
1,14,0,0,0,0,14,0,0
3,97,0,0,0,0,10,1,0
3,81,0,0,0,0,12,1,0
1,57,1,0,0,0,57,1,0
1,50,3,0,0,0,50,1,0
2,80,7,0,0,0,80,1,0
1,64,4,0,0,0,64,1,0
2,46,0,0,0,0,46,0,0
2,96,0,0,0,0,96,1,0
4,70,0,0,0,0,29,0,0
3,105,2,0,0,0,10,1,0
1,53,2,0,0,0,53,1,0
4,47,0,0,0,0,47,0,0
2,39,0,0,0,0,39,0,0
2,39,0,0,0,0,39,0,0
3,74,7,0,0,0,74,1,0
2,27,2,0,0,0,27,1,0
1,77,9,0,0,0,77,1,0
3,90,0,0,0,0,13,1,0
1,17,0,0,0,0,17,0,0
2,19,0,0,0,0,19,0,0
2,65,1,0,0,0,46,1,0
2,36,0,0,0,0,36,0,0
1,23,0,0,0,0,23,0,0
1,88,4,0,0,0,71,1,0
10,278,1,0,0,0,125,1,0
2,33,0,0,0,0,33,0,0
2,41,0,0,0,0,41,0,0
2,40,0,0,0,0,35,1,0
2,53,0,0,0,0,53,0,0
1,42,0,0,0,0,42,0,0
4,56,1,0,0,0,56,0,0
2,50,0,0,0,0,10,1,0
1,28,0,0,0,0,28,0,0
3,46,0,0,0,0,37,1,0
2,28,0,0,0,0,28,1,0
3,91,2,0,0,0,10,1,0
4,62,0,0,0,0,27,0,0
2,42,3,0,0,0,42,1,0
2,66,3,0,0,0,52,1,0
2,29,0,0,0,0,29,0,0
1,81,7,0,0,0,81,1,0
11,150,0,0,0,0,57,1,0
1,14,0,0,0,0,14,0,0
1,91,8,0,0,0,91,1,0
2,37,0,0,0,0,25,1,0
2,31,0,0,0,0,31,1,0
1,33,1,0,0,0,33,0,0
3,47,0,0,0,0,18,1,0
2,53,0,0,0,0,32,0,0
2,68,0,0,0,0,68,0,0
1,85,10,0,0,0,71,1,0
2,38,0,0,0,0,38,0,0
1,29,0,0,0,0,29,0,0
4,46,2,0,0,0,46,1,0
2,75,2,0,0,0,75,1,0
2,44,1,0,0,0,44,1,0
2,72,4,0,0,0,31,1,0
1,22,0,0,0,0,22,0,0
1,88,4,0,0,0,88,1,0
6,79,1,0,0,0,55,1,0
2,46,0,0,0,0,46,0,0
3,41,0,0,0,0,11,0,0
7,104,1,0,0,0,28,1,0
2,26,0,0,0,0,26,0,0
2,63,2,0,0,0,63,0,0
2,17,0,0,0,0,17,0,0
1,64,0,0,0,0,55,1,0
2,36,0,0,0,0,27,1,0
2,74,2,0,0,0,42,1,0
1,48,1,0,0,0,48,1,0
2,14,0,0,0,0,14,0,0
2,59,1,0,0,0,59,0,0
2,33,0,0,0,0,33,0,0
2,23,0,0,0,0,23,0,0
2,82,1,0,0,0,10,1,0
2,32,0,0,0,0,32,0,0
3,96,1,0,0,0,18,1,0
3,98,1,0,0,0,10,1,0
3,111,3,0,0,0,10,1,0
1,54,1,0,0,0,54,1,0
2,78,3,0,0,0,78,0,0
2,38,2,0,0,0,38,1,0
3,49,2,0,0,0,22,0,0
2,84,7,0,0,0,84,1,0
1,35,1,0,0,0,35,0,0
2,64,0,0,0,0,41,1,0
1,15,0,0,0,0,15,0,0
1,81,0,0,0,0,81,0,0
1,13,0,0,0,0,13,0,0
1,74,1,0,0,0,74,1,0
2,25,1,0,0,0,25,0,0
1,64,5,0,0,0,64,1,0
1,30,0,0,0,0,30,0,0
3,59,0,0,0,0,37,1,0
1,45,3,0,0,0,45,1,0
1,45,3,0,0,0,45,1,0
1,23,0,0,0,0,23,0,0
2,34,0,0,0,0,34,1,0
2,34,0,0,0,0,18,1,0
2,45,0,0,0,0,15,4,0
2,85,0,0,0,0,10,1,0
2,83,0,0,0,0,10,1,0
2,125,15,0,0,0,105,1,0
2,22,0,0,0,0,12,1,0
2,98,12,0,0,0,81,1,0
1,74,7,0,0,0,74,0,0
1,69,9,0,0,0,69,1,0
6,86,0,0,0,0,27,1,0
2,58,0,0,0,0,35,1,0
2,33,0,0,0,0,33,1,0
2,96,3,0,0,0,10,1,0
1,51,2,0,0,0,51,1,0
1,34,0,0,0,0,34,0,0
2,50,0,0,0,0,50,0,0
1,52,1,0,0,0,52,1,0
3,67,0,0,0,0,51,0,0
2,49,0,0,0,0,49,1,0
1,21,1,0,0,0,21,0,0
2,74,1,0,0,0,43,1,0
3,89,1,0,0,0,10,1,0
2,52,0,0,0,0,38,1,0
1,78,6,0,0,0,78,0,0
2,42,0,0,0,0,29,0,0
1,32,0,0,0,0,32,0,0
2,62,4,0,0,0,62,1,0
3,82,6,0,0,0,82,1,0
13,113,0,0,0,0,91,1,0
3,71,0,0,0,0,43,1,0
1,122,11,0,0,0,122,1,0
2,33,3,0,0,0,33,0,0
3,84,0,0,0,0,10,1,0
2,113,15,0,0,0,113,1,0
1,93,10,0,0,0,78,1,0
1,32,0,0,0,0,32,0,0
3,158,5,0,0,0,10,1,0
1,47,4,0,0,0,47,0,0
5,100,0,0,0,0,10,1,0
3,42,1,0,0,0,42,0,0
1,23,0,0,0,0,23,0,0
2,50,0,0,0,0,50,0,0
1,49,3,0,0,0,49,1,0
2,53,0,0,0,0,53,0,0
1,107,14,0,0,1,90,1,0
3,105,1,0,0,0,17,1,0
1,29,0,0,0,0,29,0,0
2,46,0,0,0,0,32,0,0
2,36,2,0,0,0,36,1,0
1,89,6,0,0,0,72,1,0
2,90,8,0,0,0,69,1,0
5,96,0,0,0,0,17,1,0
1,51,0,0,0,0,27,1,0
5,35,0,0,0,0,35,1,0
1,52,3,0,0,0,52,1,0
3,73,3,0,0,0,73,1,0
1,15,0,0,0,0,15,0,0
3,67,1,0,0,0,67,0,0
2,61,3,0,0,0,61,1,0
1,47,1,0,0,0,20,1,0
1,20,0,0,0,0,20,0,0
1,95,1,0,0,0,95,1,0
2,52,0,0,0,0,52,1,0
2,16,0,0,0,0,16,0,0
2,45,1,0,0,0,45,1,0
1,50,2,0,0,0,50,1,0
3,17,0,0,0,0,17,0,0
4,44,0,0,0,0,44,0,0
2,107,0,0,0,0,15,1,0
2,84,5,0,0,0,84,1,0
1,99,9,0,0,0,99,1,0
1,37,0,0,0,0,37,0,0
1,38,0,0,0,0,38,1,0
4,138,0,0,0,0,10,1,0
3,616,6,0,0,0,79,1,0
2,48,0,0,0,0,48,0,0
3,110,0,0,0,0,10,1,0
2,114,0,0,0,0,28,1,0
1,33,1,0,0,0,33,0,0
2,38,2,0,0,0,38,1,0
1,69,0,0,0,0,69,1,0
1,149,13,1,0,1,117,1,0
2,37,0,0,0,0,10,0,0
2,41,0,0,0,0,41,0,0
3,81,5,0,0,0,81,1,0
4,113,8,0,0,0,58,1,0
5,140,1,0,0,0,10,1,0
2,29,0,0,0,0,29,0,0
3,142,10,0,0,0,10,1,0
3,25,0,0,0,0,25,0,0
1,122,6,0,0,0,72,1,0
1,17,0,0,0,0,17,0,0
1,56,4,0,0,0,56,1,0
2,163,19,0,0,0,163,1,0
1,52,4,0,0,0,52,1,0
1,39,2,0,0,0,39,0,0
1,65,5,0,0,0,65,1,0
2,28,0,0,0,0,28,1,0
2,56,0,0,0,0,48,0,0
4,37,0,0,0,0,37,0,0
2,54,0,0,0,0,17,1,0
2,48,0,0,0,0,48,0,0
2,35,0,0,0,0,35,0,0
1,61,4,0,0,0,61,1,0
2,69,0,0,0,0,37,1,0
1,25,0,0,0,0,25,0,0
1,31,0,0,0,0,17,0,0
3,95,2,0,0,0,10,1,0
1,37,1,0,0,0,37,1,0
2,56,1,0,0,0,56,0,0
3,110,11,0,0,0,82,1,0
1,13,0,0,0,0,13,0,0
1,27,0,0,0,0,27,0,0
2,72,0,0,0,0,19,1,0
1,25,0,0,0,0,25,1,0
2,30,0,0,0,0,21,0,0
11,69,1,0,0,0,69,0,0
2,219,0,0,0,0,10,1,0
2,71,4,0,0,0,71,1,0
3,103,0,0,0,0,16,1,0
2,116,13,0,0,0,98,1,0
1,31,0,0,0,0,17,0,0
1,25,1,0,0,0,25,0,0
1,43,3,0,0,0,43,0,0
1,23,0,0,0,0,23,0,0
2,68,1,0,0,0,57,1,0
1,86,9,0,0,0,64,1,0
2,44,2,0,0,0,29,1,0
2,58,0,0,0,0,32,1,0
1,43,3,0,0,0,43,1,0
2,74,5,0,0,0,74,1,0
1,46,1,0,0,0,46,1,0
6,85,1,0,0,0,21,1,0
2,49,2,0,0,0,49,1,0
4,74,0,0,0,0,11,0,0
6,87,1,0,0,0,18,1,0
1,78,4,0,0,0,78,1,0
3,45,1,0,0,0,23,1,0
3,132,0,0,0,0,39,0,0
2,142,2,0,0,0,142,1,0
1,35,0,0,0,0,35,1,0
2,37,0,0,0,0,37,0,0
3,71,0,0,0,0,36,0,0
2,106,2,0,0,0,10,1,0
1,34,0,0,0,0,22,1,0
2,26,0,0,0,0,19,1,0
2,46,0,0,0,0,46,0,0
3,45,1,0,0,0,16,0,0
5,116,0,0,0,0,14,1,0
2,28,0,0,0,0,28,1,0
2,52,1,0,0,0,52,0,0
1,15,0,0,0,0,15,1,0
1,26,0,0,0,0,26,0,0
2,48,0,0,0,0,48,0,0
1,48,0,0,0,0,35,1,0
2,50,1,0,0,0,29,1,0
1,102,10,0,0,0,80,1,0
1,14,0,0,0,0,14,0,0
1,31,0,0,0,0,17,0,0
4,69,2,0,0,0,42,0,0
1,87,5,0,0,0,65,1,0
1,56,5,0,0,0,56,1,0
2,37,0,0,0,0,37,0,0
2,46,0,0,0,0,11,1,0
1,87,0,0,0,0,65,1,0
2,70,6,0,0,0,70,1,0
1,45,2,0,0,0,45,0,0
1,94,10,0,0,0,94,1,0
3,38,0,0,0,0,38,0,0
1,40,0,0,0,0,40,1,0
3,52,0,0,0,0,26,1,0
1,103,7,0,0,0,90,1,0
1,48,0,0,0,0,48,0,0
2,85,0,0,0,0,10,1,0
2,27,1,0,0,0,27,0,0
2,73,6,0,0,0,54,0,0
2,28,0,0,0,0,28,0,0
3,106,6,0,0,0,11,1,0
3,77,5,0,0,0,77,1,0
1,23,0,0,0,0,23,0,0
3,39,1,0,0,0,39,1,0
1,88,11,0,0,0,88,1,0
3,50,2,0,0,0,21,0,0
2,61,0,0,0,0,61,0,0
3,60,0,0,0,0,60,0,0
3,81,0,0,0,0,36,1,0
2,30,0,0,0,0,30,0,0
1,50,2,0,0,0,50,0,0
1,18,0,0,0,0,18,0,0
4,180,3,0,0,0,35,1,0
3,103,5,0,0,0,11,1,0
1,21,0,0,0,0,21,0,0
1,31,0,0,0,0,17,1,0
3,38,0,0,0,0,11,0,0
1,71,5,0,0,0,71,1,0
1,32,0,0,0,0,32,0,0
2,37,0,0,0,0,37,1,0
3,41,0,0,0,0,17,0,0
1,42,2,0,0,0,42,1,0
6,85,2,0,0,0,85,1,0
2,48,0,0,0,0,25,0,0
1,36,0,0,0,0,36,1,0
1,93,8,0,0,0,93,1,0
2,31,1,0,0,0,31,0,0
2,36,0,0,0,0,36,0,0
1,25,1,0,0,0,25,0,0
2,27,0,0,0,0,27,0,0
2,27,0,0,0,0,27,1,0
2,22,0,0,0,0,22,1,0
2,42,0,0,0,0,42,0,0
2,52,1,0,0,0,31,1,0
1,26,0,0,0,0,6,0,0
1,73,7,0,0,0,73,1,0
3,34,0,0,0,0,34,0,0
4,46,0,0,0,0,46,1,0
3,38,0,0,0,0,38,0,0
2,48,1,0,0,0,48,0,0
1,72,7,0,0,0,72,1,0
6,74,0,0,0,0,74,0,0
2,109,12,0,0,0,85,1,0
3,128,1,0,0,0,10,1,0
1,29,1,0,0,0,29,0,0
1,43,2,0,0,0,43,1,0
2,58,0,0,0,0,32,1,0
3,86,0,0,0,0,10,1,0
1,67,3,0,0,0,67,0,0
2,85,9,0,0,0,35,1,0
1,22,0,0,0,0,22,0,0
2,36,0,0,0,0,36,0,0
3,112,13,0,0,0,112,1,0
1,23,0,0,0,0,23,0,0
2,40,0,0,0,0,33,1,0
1,138,16,0,0,0,138,1,0
3,112,0,0,0,0,10,1,0
2,80,0,0,0,0,10,1,0
1,148,2,0,0,0,134,1,0
2,69,1,0,0,0,69,0,0
2,51,0,0,0,0,51,1,0
2,58,1,0,0,0,33,0,0
1,73,6,0,0,0,73,0,0
1,20,0,0,0,0,20,0,0
3,107,1,0,0,0,10,1,0
1,23,1,0,0,0,23,1,0
5,102,0,0,0,0,19,1,0
1,22,0,0,0,0,22,0,0
3,105,0,0,0,0,10,1,0
2,47,1,0,0,0,47,1,0
1,20,0,0,0,0,20,0,0
2,24,0,0,0,0,24,0,0
2,77,5,0,0,0,47,0,0
2,100,5,0,0,0,46,1,0
3,31,0,0,0,0,31,0,0
4,61,0,0,0,0,61,1,0
2,26,0,0,0,0,26,0,0
3,345,7,0,0,0,79,1,0
4,57,1,0,0,0,14,0,0
2,37,0,0,0,0,37,1,0
2,42,3,0,0,0,42,1,0
3,63,0,0,0,0,63,0,0
3,68,0,0,0,0,52,1,0
2,103,2,0,0,0,59,1,0
1,45,3,0,0,0,45,1,0
3,41,0,0,0,0,41,1,0
4,49,0,0,0,0,19,1,0
1,57,4,0,0,0,57,1,0
3,32,0,0,0,0,32,1,0
2,37,0,0,0,0,37,0,0
2,66,3,0,0,0,66,1,0
1,33,1,0,0,0,33,0,0
3,80,5,0,0,0,80,1,0
3,50,0,0,0,0,50,1,0
1,15,1,0,0,0,15,0,0
1,78,0,0,0,0,32,1,0
2,42,0,0,0,0,25,1,0
1,21,0,0,0,0,21,0,0
9,134,0,0,0,0,57,1,0
3,107,0,0,0,0,10,1,0
2,24,0,0,0,0,24,0,0
3,90,1,0,0,0,10,1,0
2,33,0,0,0,0,33,1,0
7,118,1,0,0,0,20,1,0
2,54,0,0,0,0,54,0,0
2,42,0,0,0,0,42,1,0
2,21,0,0,0,0,21,0,0
3,345,6,0,0,0,79,1,0
2,45,2,0,0,0,45,0,0
1,62,4,0,0,0,62,1,0
3,34,0,0,0,0,34,0,0
3,42,0,0,0,0,42,0,0
2,90,9,0,0,0,73,1,0
3,62,0,0,0,0,16,1,0
1,26,0,0,0,0,26,1,0
3,164,19,0,0,0,164,1,0
1,31,0,0,0,0,17,1,0
2,90,0,0,0,0,10,1,0
1,31,1,0,0,0,17,1,0
3,148,16,0,0,0,117,1,0
3,99,4,0,0,0,99,1,0
1,21,0,0,0,0,21,0,0
3,101,0,0,0,0,10,1,0
1,34,0,0,0,0,34,1,0
2,36,0,0,0,0,36,0,0
1,35,2,0,0,0,35,0,0
1,33,0,0,0,0,33,0,0
1,31,0,0,0,0,31,0,0
1,91,10,0,0,0,66,1,0
2,55,0,0,0,0,55,0,0
2,85,0,0,0,0,85,1,0
1,36,0,0,0,0,36,0,0
2,35,0,0,0,0,35,0,0
2,53,0,0,0,0,53,0,0
3,34,0,0,0,0,7,1,0
2,132,10,0,0,0,111,1,0
1,9,0,0,0,0,9,1,0
4,70,1,0,0,0,10,1,0
1,32,0,0,0,0,32,1,0
7,170,6,0,0,0,170,1,0
3,79,6,0,0,0,56,1,0
6,122,0,0,0,0,20,1,0
1,14,0,0,0,0,14,0,0
3,36,0,0,0,0,36,1,0
2,51,0,0,0,0,51,0,0
4,85,0,0,0,0,10,1,0
1,42,0,0,0,0,42,1,0
3,113,0,0,0,0,10,1,0
1,37,1,0,0,0,37,1,0
2,54,2,0,0,0,54,0,0
2,56,3,0,0,0,56,1,0
2,28,0,0,0,0,28,0,0
1,31,0,0,0,0,17,1,0
2,40,0,0,0,0,40,0,0
3,82,1,0,0,0,82,1,0
1,98,7,0,0,0,80,0,0
1,64,4,0,0,0,64,1,0
2,30,0,0,0,0,30,1,0
2,87,9,0,0,0,87,1,0
1,68,2,0,0,0,68,1,0
2,77,2,0,0,0,43,1,0
1,47,3,0,0,0,47,1,0
5,73,0,0,0,0,30,1,0
3,55,3,0,0,0,55,1,0
2,55,1,0,0,0,55,1,0
1,90,11,0,0,0,90,1,0
2,37,0,0,0,0,37,0,0
1,140,1,0,0,0,120,1,0
3,87,0,0,0,0,10,1,0
1,41,0,0,0,0,31,1,0
1,32,0,0,0,0,32,0,0
2,49,1,0,0,0,38,1,0
1,98,6,0,0,0,74,1,0
2,28,1,0,0,0,28,0,0
3,125,4,0,0,0,10,1,0
1,83,8,0,0,0,60,1,0
1,114,7,0,0,0,81,1,0
1,83,0,0,0,0,62,1,0
1,56,3,0,0,0,56,0,0
2,41,0,0,0,0,41,0,0
2,32,1,0,0,0,11,0,0
3,29,0,0,0,0,29,0,0
1,42,1,0,0,0,42,0,0
1,55,2,0,0,0,55,1,0
2,30,0,0,0,0,30,0,0
2,112,11,0,0,0,93,1,0
1,53,3,0,0,0,53,1,0
4,91,0,0,0,0,10,1,0
